iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
1470,199.17362594604492,40819092.98379239,1.8551796075684934e-07,2899791.512904915,2899791.510929289,107.04100215319536,0.0,0,0.15253786357872648,0.020478679929539247,-4832697.987326699,8408790806859.582,0.5,0.33014976926004547,701.7122435894861,2.384185791015625e-07,True,22.0
1471,199.3481252193451,40819092.87326987,1.2377834115800376e-07,2899790.824653537,2899790.8226768193,107.07055725448389,0.0,0,0.152537892068608,0.02047868435146636,-3845962.445719927,8408786815282.711,0.5,0.3301497290651604,701.9058743311128,2.384185791015625e-07,True,22.0
1472,199.48985123634338,40819092.67514393,3.1292438507080184e-07,2899789.5032930532,2899789.501314087,107.13141614521292,0.0,0,0.15253795281211407,0.02047869542285332,-4046267.431638862,8408779151933.415,0.5,0.3301496468003417,702.3045825670837,4.76837158203125e-07,True,21.0
1473,199.6304006576538,40819092.47593018,1.5979715130870955e-07,2899788.1595061542,2899788.157525252,107.18377596784825,0.0,0,0.15253799478461375,0.020478705893119776,-4075776.188986652,8408771358525.705,0.5,0.3301495654603501,702.647657510988,4.76837158203125e-07,True,21.0
1474,199.7761058807373,40819092.43126439,1.3411045074462899e-07,2899787.8838733854,2899787.8818916054,107.20751997065328,0.0,0,0.1525380285675196,0.020478707558123036,-4141541.1432666485,8408769759967.413,0.5,0.33014954524285417,702.8031662664988,1.1920928955078125e-07,True,23.0
1475,199.9141194820404,40819091.91812748,7.985687856062999e-07,2899785.77124246,2899785.7692581285,107.2764715198764,0.0,0,0.1525380339386553,0.020478704946242526,-3976170.1519224844,8408757507593.965,0.5,0.33014938326262716,703.2551840532874,9.5367431640625e-07,True,20.0
1476,200.0550079345703,40819091.65076447,2.1230886651240317e-07,2899784.1976308627,2899784.195644926,107.31982450933242,0.0,0,0.15253805592272518,0.020478714927607757,-3623798.549710962,8408748381314.099,0.5,0.3301493027525945,703.539302437191,4.76837158203125e-07,True,21.0
1477,200.20096445083618,40819091.60432129,1.2644054553268214e-07,2899783.522963959,2899783.5209765523,107.35951885908129,0.0,0,0.15253810621107794,0.020478724806557554,-2620033.23824099,8408744468529.18,0.5,0.3301492618926879,703.7993043061892,2.384185791015625e-07,True,22.0
1478,200.3427505493164,40819091.53167458,1.965598159771105e-07,2899782.7908851965,2899782.788896473,107.39506670324016,0.0,0,0.15253814738991467,0.02047873510920959,-2707365.072641671,8408740222782.217,0.5,0.3301492213310789,704.0321638061444,2.384185791015625e-07,True,22.0
1479,200.50649118423462,40819091.40385581,1.9768624248238827e-07,2899781.9526673225,2899781.950677082,107.43601379057681,0.0,0,0.15253820028798828,0.020478740885361155,-3543829.248038867,8408735361474.592,0.5,0.33014918037711966,704.300366166052,2.384185791015625e-07,True,22.0
1480,200.64466404914856,40819091.31895466,1.625524776374656e-07,2899781.123430814,2899781.1214390253,107.47777844859606,0.0,0,0.15253825489905287,0.0204787506190204,-4285114.137502295,8408730552256.181,0.5,0.33014913936005297,704.5739203590618,2.384185791015625e-07,True,22.0
1481,200.7768952846527,40819090.76862355,1.546134604949758e-06,2899774.721649823,2899774.7196546206,107.56971416499286,0.0,0,0.15253816407020224,0.020478842006494687,-5358345.202199982,8408693424750.046,0.5,0.33014881643764105,705.1770647082296,1.9073486328125e-06,True,19.0
1482,200.9125816822052,40819090.611384794,2.799674008496996e-07,2899773.3405203237,2899773.3385223807,107.64354536723621,0.0,0,0.15253825176674185,0.020478857095281043,-4216947.80466462,8408685414807.245,0.5,0.3301487325477409,705.6606917538518,4.76837158203125e-07,True,21.0
1483,201.0565311908722,40819090.658323765,7.61856021354468e-07,2899772.4222782333,2899772.420278852,107.68227342913423,0.0,0,0.1525383312600533,0.020478887460265514,-3492873.208696648,8408680089411.88,0.5,0.3301487262072455,705.9142224591544,2.9802322387695312e-08,True,25.0
1484,201.19430947303772,40819090.59349297,1.3818768405162852e-07,2899771.687679234,2899771.685678421,107.72079528728351,0.0,0,0.1525383784238936,0.020478897225309083,-4221387.3909800295,8408675829064.281,0.5,0.3301486854443251,706.1665507165906,2.384185791015625e-07,True,22.0
1485,201.3303096294403,40819090.384209596,2.2051704804522923e-07,2899770.2768314155,2899770.2748284577,107.77849128221396,0.0,0,0.1525384307080615,0.020478908191624085,-4218680.612387746,8408667646780.716,0.5,0.3301486035773055,706.544559311424,4.76837158203125e-07,True,21.0
1486,201.46963453292847,40819090.3492881,1.237783411580038e-07,2899769.9871896813,2899769.9851859333,107.799750070766,0.0,0,0.15253845853998463,0.02047891137118852,-4033532.027974944,8408665966987.237,0.5,0.3301485834714956,706.6838014004724,1.1920928955078125e-07,True,23.0
1487,201.60858821868896,40819090.354429424,2.269677253324961e-07,2899769.754029745,2899769.752024919,107.82873239634422,0.0,0,0.15253850306524014,0.020478914394958185,-4251623.670901819,8408664614760.671,0.5,0.33014856299925643,706.8736009913755,1.1920928955078125e-07,True,23.0
1488,201.76908779144287,40819090.14553542,3.6010283153041023e-07,2899767.9874083437,2899767.985401917,107.87174440466167,0.0,0,0.15253852334463505,0.020478931442885897,-4763160.298283421,8408654369163.9,0.5,0.33014848253545515,707.1554903447783,4.76837158203125e-07,True,21.0
1489,201.90896487236023,40819090.169694245,1.3978528260658477e-07,2899767.647716898,2899767.6457091193,107.9080687144786,0.0,0,0.15253858365098505,0.020478941252937255,-3645478.171780022,8408652399103.42,0.5,0.3301484616119682,707.3933499759117,1.1920928955078125e-07,True,23.0
1490,202.03684782981873,40819085.10924587,4.324007853036913e-06,2899740.954155506,2899740.952139726,108.12238673485739,0.0,0,0.15253788266815238,0.020479048643498487,-3835655.7364676716,8408497589518.216,0.5,0.330147158553719,708.8016586039397,7.62939453125e-06,True,17.0
1491,202.17271327972412,40819084.86097224,1.8128044993574091e-07,2899739.490479321,2899739.4884619773,108.16428162164742,0.0,0,0.15253790004014567,0.02047905732464838,-3851069.2325898227,8408489100947.742,0.5,0.3301470781889652,709.0762385305052,4.76837158203125e-07,True,21.0
1492,202.3250207901001,40819084.76028248,2.2450863083182852e-07,2899739.459926735,2899739.4579105875,108.13221311582825,0.0,0,0.1525378308362696,0.020479050867210705,-3763529.246636241,8408488923765.598,0.5,0.3301470769169895,708.8663207166903,1.862645149230957e-09,True,29.0
1493,202.46086716651917,40819084.55603169,1.84918547361953e-07,2899738.0730536417,2899738.071035497,108.18572936399154,0.0,0,0.15253787318257694,0.020479061785768735,-4297338.689435006,8408480880614.674,0.5,0.33014699551088766,709.2169736610755,4.76837158203125e-07,True,21.0
1494,202.6085066795349,40819084.48702881,1.1151007970493861e-07,2899738.026138188,2899738.0241207303,108.16729596119201,0.0,0,0.15253783244581856,0.020479056040072125,-4228747.3624832705,8408480608533.606,0.5,0.33014699396245645,709.0963146079037,7.450580596923828e-09,True,27.0
1495,202.73856115341187,40819082.40954007,4.309888794972019e-06,2899726.365466396,2899726.363444521,108.2854329925125,0.0,0,0.1525375044405973,0.020479081351475463,-4600950.053036469,8408412982857.196,0.5,0.3301463510583742,709.8723414862334,3.814697265625e-06,True,18.0
1496,202.8983919620514,40819082.21882111,2.4439721505130447e-07,2899724.8786474373,2899724.876622802,108.35930701903918,0.0,0,0.1525375901151237,0.02047909523000214,-4163395.376760822,8408404360107.137,0.5,0.3301462672312357,710.3562578994697,4.76837158203125e-07,True,21.0
1497,203.03815531730652,40819082.28011655,2.393480897576963e-07,2899724.5189393116,2899724.5169126443,108.41366223825341,0.0,0,0.15253768832783468,0.020479109005101637,-4969174.11090601,8408402273986.277,0.5,0.33014624479065635,710.7121508968669,1.1920928955078125e-07,True,23.0
1498,203.17222714424133,40819081.62121858,1.0168882559730706e-06,2899721.832923178,2899721.830893067,108.50568025661238,0.0,0,0.15253773970727008,0.02047910261111152,-5340504.341827465,8408386696559.851,0.5,0.3301460794415289,711.3151772790922,9.5367431640625e-07,True,20.0
1499,203.30627346038818,40819081.1815697,3.992843928031417e-07,2899719.309957455,2899719.30792426,108.58802105114607,0.0,0,0.15253777008604272,0.020479114678094785,-3726884.9809135506,8408372064750.758,0.5,0.3301459156805564,711.8548578266788,9.5367431640625e-07,True,20.0
1500,203.45082879066467,40819081.071156375,1.4600096599955438e-07,2899719.280621756,2899719.2785894414,108.56450116506801,0.0,0,0.1525377153861986,0.02047910524371698,-4412387.171029106,8408371894625.28,0.5,0.3301459102463437,711.7009178303214,2.9802322387695312e-08,True,25.0
1501,203.60023951530457,40819080.9826433,1.365713982270909e-07,2899719.2216254086,2899719.2195940968,108.537725472248,0.0,0,0.15253765371896408,0.020479098129448977,-3752138.543834276,8408371552485.409,0.5,0.3301459046594833,711.5256652959173,2.9802322387695312e-08,True,25.0
1502,203.74350428581238,40819080.965660766,8.196993195697934e-07,2899718.4489834053,2899718.446950896,108.56968506484674,0.0,0,0.15253768556490893,0.020479119537683502,-4515019.529972698,8408367071589.329,0.5,0.3301458643498808,711.7350423756588,2.384185791015625e-07,True,22.0
1503,203.8838541507721,40819080.73363845,2.0808339184178342e-07,2899717.0349843763,2899717.032949885,108.62259242633193,0.0,0,0.15253772568699475,0.020479128611804905,-3910125.8665399235,8408358871181.693,0.5,0.33014578302606956,712.0817133238443,4.76837158203125e-07,True,21.0
1504,204.0225191116333,40819080.665165596,1.7377590819732267e-07,2899716.4188806172,2899716.416844764,108.65893330123686,0.0,0,0.152537766763149,0.020479135384900916,-4162254.364516578,8408355298121.048,0.5,0.3301457424396581,712.3197705545916,2.384185791015625e-07,True,22.0
1505,204.18838620185852,40819080.621035285,1.2818463544611084e-07,2899716.000987197,2899715.9989504158,108.6836825608115,0.0,0,0.15253780128573766,0.020479140417635322,-4622425.083747306,8408352874571.02,0.5,0.33014572219157484,712.4818642264955,1.1920928955078125e-07,True,23.0
1506,204.32872223854065,40819080.495988294,2.1696418193818717e-07,2899715.3272969625,2899715.3252587547,108.72172883136282,0.0,0,0.1525378459051116,0.020479142288163023,-3835097.7079654653,8408348967542.494,0.5,0.33014568148861423,712.7310851537924,2.384185791015625e-07,True,22.0
1507,204.462788105011,40819079.9775821,4.585588739344238e-07,2899712.507483929,2899712.5054428014,108.79951213980779,0.0,0,0.15253786589144663,0.020479154985542803,-4039035.878838615,8408332614223.378,0.5,0.33014551843125256,713.240934941949,9.5367431640625e-07,True,20.0
1508,204.6023290157318,40819079.96651337,9.185692672385242e-08,2899712.131991926,2899712.129949627,108.83073570243228,0.0,0,0.15253791403020708,0.02047916116972347,-4142649.2779839896,8408330436579.015,0.5,0.33014549784857705,713.4454097718731,1.1920928955078125e-07,True,23.0
1509,204.74031567573547,40819079.87516592,1.718485742013277e-07,2899711.433697007,2899711.43165317,108.871689812762,0.0,0,0.15253796460405458,0.020479168046016166,-4001454.066058709,8408326386862.086,0.5,0.33014545693632064,713.7136659778078,2.384185791015625e-07,True,22.0
1510,204.87976574897766,40819079.88549634,1.1920928955078128e-07,2899711.10208699,2899711.100042095,108.89986021850115,0.0,0,0.15253800617828964,0.02047917634297871,-4692418.145379475,8408324463709.349,0.5,0.33014543652278333,713.8981549290585,1.1920928955078125e-07,True,23.0
1511,205.00751423835754,40819074.046614945,7.540605966382931e-06,2899696.478814934,2899696.476763594,109.07104917286937,0.0,0,0.15253720536506896,0.020478900589425874,-4139329.5695980396,8408239657357.212,0.5,0.330144149689023,715.0242133199579,7.62939453125e-06,True,17.0
1512,205.14695119857788,40819074.11751037,3.240788455446308e-07,2899696.1210672855,2899696.119013111,109.14638517914626,0.0,0,0.15253734640770247,0.020478915241972227,-3611571.0617435668,8408237582621.711,0.5,0.33014412477416316,715.5174525494698,1.1920928955078125e-07,True,23.0
1513,205.30505895614624,40819073.65442133,4.5246560724643087e-07,2899693.3729560543,2899693.370897145,109.27204866883065,0.0,0,0.15253746616681627,0.02047893017631506,-1996693.4743175334,8408221645226.859,0.5,0.330143952779634,716.3407357996783,9.5367431640625e-07,True,20.0
1514,205.44317650794983,40819073.56708222,1.7184857420132767e-07,2899692.6358203636,2899692.633759993,109.31079840791371,0.0,0,0.15253751139781838,0.020478938227120404,-3727226.78475146,8408217370283.98,0.5,0.33014391204165,716.5945651000177,2.384185791015625e-07,True,22.0
1515,205.57273983955383,40819071.58309929,2.164210917699476e-06,2899682.6088174735,2899682.6067520333,109.44500267416,0.0,0,0.15253721191988534,0.020478966231239983,-3958253.8821275397,8408159219902.279,0.5,0.3301432656933497,717.4758114201455,3.814697265625e-06,True,18.0
1516,205.70826864242554,40819071.61473935,4.5588787021572764e-07,2899681.3680054746,2899681.365936448,109.53996612392093,0.0,0,0.15253733852554785,0.020478997381365695,-3934002.7973691514,8408152023961.076,0.5,0.33014317871051024,718.097793060182,4.76837158203125e-07,True,21.0
1517,205.84246802330017,40819071.187378,6.593658593248689e-07,2899677.772790539,2899677.770718697,109.61439825364332,0.0,0,0.15253734902717506,0.02047903943640732,-4547115.964177332,8408131174002.161,0.5,0.33014301620474273,718.5857180716382,9.5367431640625e-07,True,20.0
1518,205.97799062728882,40819070.983510666,2.2450863083182833e-07,2899676.2079986087,2899676.2059246884,109.66933241648464,0.0,0,0.15253739125004806,0.020479054237080793,-4343243.646126595,8408122099207.808,0.5,0.3301429347312132,718.9456655157063,4.76837158203125e-07,True,21.0
1519,206.1142008304596,40819070.73692547,2.096779239098772e-07,2899674.7636172837,2899674.7615413712,109.72196712930966,0.0,0,0.15253742855070673,0.020479061963751228,-4427268.02109506,8408113722722.018,0.5,0.3301428534863736,719.2905608587042,4.76837158203125e-07,True,21.0
1520,206.2668228149414,40819070.79203065,1.0430812835693362e-07,2899674.710694605,2899674.708617631,109.75002820410995,0.0,0,0.1525374868737719,0.020479067844787723,-3752599.68919478,8408113415798.752,0.5,0.3301428524611801,719.4742530843745,1.862645149230957e-09,True,29.0
1521,206.40384984016418,40819070.61810235,2.3701747835556987e-07,2899673.359641226,2899673.3575618514,109.81339855454361,0.0,0,0.15253754642331505,0.020479080420437026,-4306118.88601042,8408105580556.029,0.5,0.33014277008449616,719.8894254409839,4.76837158203125e-07,True,21.0
1522,206.56475925445557,40819070.434183165,3.4402002038405067e-07,2899671.8208077066,2899671.8187265242,109.86108820370175,0.0,0,0.15253757312472815,0.020479098346671498,-4998678.81749707,8408096656318.798,0.5,0.33014268929817286,720.2019506042027,4.76837158203125e-07,True,21.0
1523,206.70097661018372,40819070.235193335,2.55066793689485e-07,2899670.191919985,2899670.1898367344,109.91564479038166,0.0,0,0.1525376140455916,0.020479115821348613,-4053069.463940763,8408087209829.815,0.5,0.33014260787468774,720.5594278021957,4.76837158203125e-07,True,21.0
1524,206.84160351753235,40819069.5567601,1.0314144182606316e-06,2899669.626795429,2899669.624713992,109.86778266368964,0.0,0,0.15253749625036736,0.020479060803270006,-4364359.091988629,8408083932490.994,0.5,0.33014258611636704,720.2462021849462,1.1920928955078125e-07,True,23.0
1525,206.97329187393188,40819068.03063912,1.986833910108813e-06,2899664.754163306,2899664.7520858026,109.76381667524687,0.0,0,0.15253698874431681,0.020479015203943008,-4261395.717585435,8408055674490.831,0.5,0.3301422614779083,719.566999620491,1.9073486328125e-06,True,19.0
1526,207.10900735855103,40819067.84911816,1.999200562387518e-07,2899663.304714346,2899663.3026343747,109.82895866508643,0.0,0,0.1525370519575373,0.020479029862212766,-4260934.973445613,8408047268646.501,0.5,0.3301421788947542,719.9937708273466,4.76837158203125e-07,True,21.0
1527,207.24708533287048,40819067.78900186,1.246720591983312e-07,2899662.5869054226,2899662.584823957,109.86839814158147,0.0,0,0.1525370978008292,0.020479039073273444,-3280622.2598953964,8408043105829.962,0.5,0.33014213812184273,720.252118667055,2.384185791015625e-07,True,22.0
1528,207.3845672607422,40819067.69348651,1.1348386266624795e-07,2899661.867625932,2899661.8655431033,109.90435737425683,0.0,0,0.1525371363358457,0.020479045820274197,-3627314.205587291,8408038934486.919,0.5,0.33014209758866003,720.4876844822398,2.384185791015625e-07,True,22.0
1529,207.5245144367218,40819067.669373505,8.560065398421928e-08,2899661.4979831898,2899661.4958994715,109.92781380967506,0.0,0,0.15253716697956782,0.020479051333461604,-5220364.420753162,8408036790803.973,0.5,0.3301420774102643,720.6413194718721,1.1920928955078125e-07,True,23.0
1530,207.6876037120819,40819067.65584956,7.884953353001448e-08,2899661.1570753534,2899661.154990764,109.9507896528586,0.0,0,0.15253719660248455,0.020479057255317634,-5149156.273733283,8408034813764.383,0.5,0.3301420572523569,720.7918084728101,1.1920928955078125e-07,True,23.0
