iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
2351,233.27892541885376,40000009.551746815,0.00011848527687832848,0.19438152978799123,0.19438152978799123,2.1255423501759828e-14,0.0,0,0,0.0,-1.1320445342244487,12225251.515857799,2.1006004580229603e-14,2.1006004580229603e-14,optimal,7.0,4.9397567927005955e-14,-7.02972980831743e-08,-7.029734748074223e-08,1.3133651216233888e-16,3.725911356928454e-13,0.5904900000000002,1.0,5.0
2352,233.36685252189636,40000009.5517468,0.0003570769851162161,0.3443005633782129,0.3443005633328627,5.5882200181545425e-06,0.0,0,0,0.0,0.6199930119409138,12225251.515857799,0.00029623375849029235,0.00029623375849029235,unknown,15.0,4.9164503624664116e-26,-5.633160496359297e-06,-5.633160496359297e-06,2.084840493395263e-16,9.112304943130119e-11,0.007069650490151055,1.0,47.0
2353,233.4532446861267,40000009.55174673,0.0002554376880192921,0.21071929713942356,0.21071929713942356,2.6209348023989967e-14,0.0,0,0,0.0,0.9189266242142111,12225251.515857799,2.692662963801905e-14,2.692662963801905e-14,optimal,7.0,6.092388647461021e-14,-7.597157855749274e-08,-7.597163948137921e-08,4.985655592768837e-17,2.2631303753624215e-13,1.0,1.0,0.0
2354,233.54067158699036,40000009.551746696,0.0002809396376899477,0.24537998839292618,0.24537998839260772,3.953279801418385e-07,0.0,0,0,0.0,0.051883080716339985,12225251.515857799,0.00012947738720864887,0.00012947738720864887,unknown,14.0,1.2115897764679238e-25,-4.1378208685211047e-07,-4.1378208685211047e-07,1.439335345155223e-16,8.922071459604829e-12,0.03815204244769462,1.0,31.0
2355,233.89142870903015,40000009.55174674,3.332000937312528e-08,0.24536198340861862,0.24536198340749832,7.414547311715421e-07,0.0,0,0,0.0,-0.1301668010997612,12225251.515857799,3.928882667704985e-05,3.928882667704985e-05,unknown,16.0,4.4664030465705584e-27,-7.436161249385208e-07,-7.436161249385208e-07,1.9097262136341413e-16,3.137020898684325e-11,2.5e-323,0.0,10000.0
2356,233.97821974754333,40000009.55174671,2.564130924402384e-05,0.00016971195280625147,0.00016971195280625147,2.080443501146308e-14,0.0,0,0,0.0,-1.8063247110659064,12225251.515857799,2.053867777255626e-14,2.053867777255626e-14,optimal,7.0,4.834961769498644e-14,-2.110676184153845e-09,-2.11072453377154e-09,2.861869340451661e-16,1.8702901302094495e-14,1.0,1.0,0.0
2357,234.06665539741516,40000009.55174671,3.002500784338998e-07,0.00016794634360900202,0.00016794634360900202,2.1226778598312056e-14,0.0,0,0,0.0,-1.0364477963458127,12225251.515857799,2.0953344856123028e-14,2.0953344856123028e-14,optimal,7.0,4.933109587886127e-14,-5.269747380987432e-10,-5.27024069194622e-10,1.4781533426151167e-16,2.9823374382721054e-14,0.009697737297875247,1.0,44.0
2358,234.1530168056488,40000009.55174671,6.0526609160984773e-05,0.003923470957607703,0.003923470957607703,2.2858926917342896e-14,0.0,0,0,0.0,-0.2223569190676155,12225251.515857799,2.2813310207744134e-14,2.2813310207744134e-14,optimal,7.0,5.312568623659014e-14,-9.942559812283435e-10,-9.943091069145801e-10,4.605953300587782e-16,8.218663830014242e-14,0.81,1.0,2.0
2359,234.2413513660431,40000009.5517467,2.663832536926908e-05,0.004523496408207844,0.0045234964063629686,1.2919203124163885e-07,0.0,0,0,0.0,0.0053533115342215935,12225251.515857799,6.862076806990765e-06,6.862076806990765e-06,unknown,17.0,4.7297222422271585e-30,-1.2951301316901105e-07,-1.2951301316901105e-07,2.5474002586394328e-16,2.4279156763343634e-11,0.0006265787482177979,1.0,70.0
2360,234.56598234176636,40000009.551746726,4.2146848510894035e-08,0.004525010578558305,0.004525010578558305,2.0548447248695658e-14,0.0,0,0,0.0,-0.053510767004198344,12225251.515857799,2.028758995920426e-14,2.028758995920426e-14,optimal,7.0,4.7754740381657346e-14,-4.1501454320117657e-10,-4.150622979415582e-10,2.5977547702343323e-16,1.7552715461940372e-14,2.5e-323,0.0,10000.0
2361,234.653883934021,40000009.551746696,0.00043201564359463435,0.184088030452277,0.18408803045227268,3.996062472410709e-08,0.0,0,0,0.0,0.7982612496533134,12225251.515857799,1.3697731214090141e-05,1.3697731214090141e-05,unknown,15.0,3.019843085279931e-28,-4.3022824196286834e-08,-4.3022824196286834e-08,3.2950444194729523e-16,1.2493194361444268e-11,0.05814973700304011,1.0,27.0
2362,234.97647428512573,40000009.55174675,3.6500241499888574e-08,0.18406331792500383,0.1840633179188432,1.5059527979299565e-06,0.0,0,0,0.0,1.3556438902830874,12225251.515857799,7.921766491861343e-05,7.921766491861343e-05,unknown,16.0,6.122663250711758e-27,-1.5227122801929314e-06,-1.5227122801929311e-06,1.590512407727677e-16,4.4509500637073795e-11,2.5e-323,0.0,10000.0
2363,235.08798170089722,40000009.55174671,0.00015737971934525952,0.03152309127972704,0.03152309127972704,2.3600222178353505e-14,0.0,0,0,0.0,-0.06700979264443016,12225251.515857799,2.360838813416041e-14,2.360838813416041e-14,optimal,7.0,5.4847389065587806e-14,-2.435949731180028e-08,-2.4359552159189344e-08,2.4798139035584247e-16,2.2834944136388864e-13,1.0,1.0,0.0
2364,235.1758327484131,40000009.55174668,0.0002627383043722256,0.09670263752652042,0.09670263752652042,2.7587515930890365e-16,0.0,0,0,0.0,-0.917393734664826,12225251.515857799,1.347606533114822e-15,1.347606533114822e-15,optimal,8.0,6.511085631336514e-16,-3.357724158776263e-08,-3.3577242238871194e-08,1.0975009407253873e-16,7.268211451898657e-13,0.31381059609000017,1.0,11.0
2365,235.26319408416748,40000009.55174666,0.0008237875415573362,0.7473994717465956,0.7473994716760809,1.0266704360533625e-05,0.0,0,0,0.0,1.6404446411705365,12225251.515857799,0.0005548041281209545,0.0005548041281209545,unknown,14.0,2.5433939060576918e-24,-1.0508050972747858e-05,-1.050805097274786e-05,2.649131931089396e-16,2.7742487136128086e-11,0.020275559590445278,1.0,37.0
2366,235.35106110572815,40000009.55174664,0.00049942402727913,0.7850088565625228,0.7850088565614487,1.2985715283539929e-06,0.0,0,0,0.0,1.2770989332720155,12225251.515857799,0.00040140641883405846,0.00040140641883405846,unknown,15.0,4.5221128734792965e-28,-1.5545886090792632e-06,-1.5545886090792632e-06,2.7952161072563007e-16,3.817564486933843e-11,0.0523347633027361,1.0,28.0
2367,235.43772745132446,40000009.55174658,0.0001445927664460329,0.030456764615106394,0.030456764615106394,2.292438536836779e-14,0.0,0,0,0.0,0.1425218495203562,12225251.515857799,2.2905350349886647e-14,2.2905350349886647e-14,optimal,7.0,5.3277502911131654e-14,-9.906839019594826e-08,-9.906844347345117e-08,2.252474359612617e-16,1.429520549582307e-13,1.0,1.0,0.0
2368,235.5236406326294,40000009.55174655,0.0007037200314527827,0.45817166873520015,0.45817166873520015,3.0191745884491025e-18,0.0,0,0,0.0,0.39453770303862623,12225251.515857799,1.4327612498104258e-17,1.4327612498104258e-17,optimal,9.0,7.043489461706893e-18,-5.993863276533803e-08,-5.993863277238152e-08,1.9732567758190958e-16,6.976509151809425e-13,0.6561000000000001,1.0,4.0
2369,235.6108136177063,40000009.551746525,0.0001021574805930555,0.009099338999897193,0.009099338999897193,2.086739821860763e-14,0.0,0,0,0.0,0.9406493705481731,12225251.515857799,2.0600704148210112e-14,2.0600704148210112e-14,optimal,7.0,4.849587072823363e-14,-2.0481363729627633e-08,-2.048141222549836e-08,1.4273428042223494e-16,7.263173557943526e-14,1.0,1.0,0.0
2370,235.69835209846497,40000009.551746525,0.00022230378046059852,0.057036438412545805,0.057036438331895346,3.0331551192614168e-06,0.0,0,0,0.0,-0.4893263076886362,12225251.515857799,0.00016078629490847725,0.00016078629490847725,unknown,15.0,1.734120742448089e-26,-3.050716312927014e-06,-3.0507163129270146e-06,2.4462717547427043e-16,1.0134285737955567e-10,0.00515377520732012,1.0,50.0
2371,235.78504586219788,40000009.551746525,7.910594082538867e-06,0.04526235790980597,0.04526235790980597,2.0374369729052212e-14,0.0,0,0,0.0,-0.21497679570329542,12225251.515857799,2.011699304483577e-14,2.011699304483577e-14,optimal,7.0,4.7350131437749963e-14,-2.388449794362244e-09,-2.3884971444936817e-09,3.1878099450756043e-16,6.687805507971146e-14,0.2058911320946491,1.0,15.0
2372,235.89831066131592,40000009.55174652,0.00019391447093713724,0.10963467026769798,0.109634670264934,7.784965566618483e-07,0.0,0,0,0.0,-1.1550076846986188,12225251.515857799,4.146299394401839e-05,4.146299394401839e-05,unknown,16.0,4.9315058209057086e-27,-7.828199452367548e-07,-7.828199452367547e-07,1.2786219897748177e-16,2.694789234853788e-11,0.004638397686588107,1.0,51.0
2373,235.9845802783966,40000009.55174651,4.261747732280789e-05,0.048299160400851596,0.048299160400851596,2.1547404660273877e-14,0.0,0,0,0.0,1.3437034082327477,12225251.515857799,2.128842009930984e-14,2.128842009930984e-14,optimal,7.0,5.007634173743204e-14,-1.1770693431847248e-08,-1.1770743508188985e-08,1.4585935164785686e-16,1.3835360286040262e-13,0.5314410000000002,1.0,6.0
2374,236.07196617126465,40000009.551746495,0.00040010964795843615,0.1586526278245191,0.15865262782442,1.7734748838303555e-07,0.0,0,0,0.0,1.8069506227680578,12225251.515857799,5.9270917644088564e-05,5.9270917644088564e-05,unknown,14.0,8.745867918839007e-26,-1.9003629897492316e-07,-1.900362989749232e-07,3.7037227208842353e-16,6.510755834640489e-12,0.0523347633027361,1.0,28.0
2375,236.15987038612366,40000009.551746465,0.00026525640121555406,0.16267644361563305,0.16267644353478275,5.128828055022875e-06,0.0,0,0,0.0,-1.1569315653532473,12225251.515857799,0.00027227990625612077,0.00027227990625612077,unknown,15.0,6.638176898487573e-26,-5.172498555097705e-06,-5.172498555097706e-06,1.0136011332586317e-16,1.3319429968120912e-10,0.00515377520732012,1.0,50.0
2376,236.48198819160461,40000009.55174653,5.16191365590357e-08,0.16276481691124126,0.16276481691124126,2.0839765266044733e-14,0.0,0,0,0.0,0.2465220002832756,12225251.515857799,2.36881583772687e-14,2.36881583772687e-14,optimal,7.0,4.843328787306547e-14,-4.932129824281266e-09,-4.932178257569139e-09,1.9812619552583823e-16,1.552363777670067e-13,2.5e-323,0.0,10000.0
2377,236.5695366859436,40000009.55174653,8.391693941651707e-05,0.16619082436292887,0.16619082436280286,2.0464960480202865e-07,0.0,0,0,0.0,0.25908789235339125,12225251.515857799,6.692128439988884e-05,6.692128439988884e-05,unknown,15.0,9.79075452176634e-28,-2.1081253897589883e-07,-2.1081253897589883e-07,1.223177912110414e-16,1.3040917379427812e-11,0.009697737297875247,1.0,44.0
2378,236.65553188323975,40000009.551746525,4.635841774594466e-05,0.030566054606740972,0.030566054606740972,2.0585656683652297e-14,0.0,0,0,0.0,1.8992322661565777,12225251.515857799,2.1764982113322065e-14,2.1764982113322065e-14,optimal,7.0,4.7841630704621855e-14,-6.310120123761983e-09,-6.310167965392688e-09,2.0204470872293718e-16,5.558858672427666e-14,0.81,1.0,2.0
2379,236.74205040931702,40000009.551746525,1.744903070375561e-05,0.0003918392016633124,0.0003918392016633124,2.079030339121667e-14,0.0,0,0,0.0,0.07882554401529483,12225251.515857799,2.0524871779372295e-14,2.0524871779372295e-14,optimal,7.0,4.831674382421062e-14,-3.246358002924986e-10,-3.246841170363228e-10,1.3858118572624261e-16,2.397754890681643e-14,1.0,1.0,0.0
2380,236.85342621803284,40000009.55174652,0.0005925698382421061,0.2853422651631516,0.28534226516146693,9.805054171850177e-07,0.0,0,0,0.0,1.149316923231081,12225251.515857799,5.2635140626226565e-05,5.2635140626226565e-05,unknown,16.0,5.421862673314173e-27,-9.93754161930977e-07,-9.93754161930977e-07,2.0251788374712613e-16,9.31310509725826e-11,0.013302794647291147,1.0,41.0
2381,236.94344282150269,40000009.55174652,8.567947405611066e-06,0.26876088911793466,0.26876088911793466,2.2891728901430917e-14,0.0,0,0,0.0,-0.20246885011233798,12225251.515857799,2.2878495474843704e-14,2.2878495474843704e-14,optimal,7.0,5.3201106777112204e-14,-4.444178918274995e-08,-4.444184238385673e-08,3.0457712879647124e-16,2.9498711214212245e-13,0.05814973700304011,1.0,27.0
2382,237.03911018371582,40000009.55174645,0.0003140091388780338,0.38716843461126327,0.38716843461126327,0.0,0.0,0,0,0.0,0.2845379591957904,12225251.515857799,2.682937729721446e-199,2.682937729721446e-199,unknown,100.0,8.087867621069007e-200,-2.1324748388558622e-07,-2.1324748388558622e-07,2.0335411516575988e-16,3.1374526691815684e-12,0.16677181699666577,1.0,17.0
2383,237.12877798080444,40000009.551746406,0.0005551080208089661,0.5123415291068798,0.5123415291052301,1.3001458034076656e-06,0.0,0,0,0.0,1.3988716797664233,12225251.515857799,0.00044305335750176983,0.00044305335750176983,unknown,14.0,1.2912868754602867e-26,-1.4375067149691349e-06,-1.4375067149691347e-06,2.358450036122587e-16,1.659802248837662e-10,0.07976644307687257,1.0,24.0
2384,237.4536681175232,40000009.5517465,5.960464477539063e-08,0.5124345887651598,0.5124345887651598,2.609147501194657e-14,0.0,0,0,0.0,-0.916274747348446,12225251.515857799,2.6899663544974442e-14,2.6899663544974442e-14,optimal,7.0,6.065033381860828e-14,-3.46812167736176e-08,-3.4681277423951415e-08,1.6238191243546446e-16,3.4800658302043303e-13,2.5e-323,0.0,10000.0
2385,237.54249334335327,40000009.551746465,0.0005098122659164355,0.13307266534203457,0.13307266534203457,2.8567900469545237e-14,0.0,0,0,0.0,0.6573498355844389,12225251.515857799,6.015080052410839e-14,6.015080052410839e-14,optimal,7.0,6.670183738370263e-14,-4.254193147377094e-08,-4.2541998175608324e-08,4.874291249675984e-16,5.532444902536614e-13,1.0,1.0,0.0
2386,237.62931942939758,40000009.55174643,0.00026228885247990384,0.03497010489655587,0.03497010489655587,2.1384886123836808e-14,0.0,0,0,0.0,-0.48956178923422333,12225251.515857799,2.7503342675115667e-14,2.7503342675115667e-14,optimal,7.0,4.970252048378808e-14,-6.410390020065231e-08,-6.41039499031728e-08,2.4556939952683036e-16,1.6214359076362114e-13,1.0,1.0,0.0
2387,237.71701455116272,40000009.55174641,0.0004169958546384394,0.22237572770805944,0.22237572770735559,5.595030646945581e-07,0.0,0,0,0.0,1.3660109740882174,12225251.515857799,0.00019364060371258524,0.00019364060371258524,unknown,14.0,9.532589384551973e-26,-6.007355978759935e-07,-6.007355978759934e-07,3.1039523355850263e-16,6.6362291202649615e-12,0.06461081889226679,1.0,26.0
2388,237.8047080039978,40000009.55174637,0.0004981298590722925,0.5322704195625272,0.532270419514758,7.131077137977252e-06,0.0,0,0,0.0,0.5740676282802024,12225251.515857799,0.0003782235063586437,0.0003782235063586437,unknown,17.0,5.946652919244055e-31,-7.215437054297331e-06,-7.215437054297331e-06,8.89860614951376e-17,1.4291935635426987e-10,0.009697737297875247,1.0,44.0
2389,237.9175670146942,40000009.55174636,0.00025933059913835725,0.5605682518245702,0.5605682517774507,7.268234547232063e-06,0.0,0,0,0.0,0.44857062002491266,12225251.515857799,0.00038771832339732856,0.00038771832339732856,unknown,14.0,6.998138955961165e-25,-7.410009357967026e-06,-7.410009357967026e-06,1.6465797713230177e-16,4.2245466735842343e-11,0.005726416897022355,1.0,49.0
2390,238.23889660835266,40000009.5517464,2.9802322387695312e-08,0.5606096081268662,0.5606096081261657,8.862522611920291e-07,0.0,0,0,0.0,-1.2574159356368895,12225251.515857799,0.000278968648576183,0.000278968648576183,unknown,14.0,7.564721859940332e-26,-1.078966332945127e-06,-1.078966332945127e-06,1.94495191620371e-16,7.435326673888571e-12,2.5e-323,0.0,10000.0
2391,238.32615613937378,40000009.55174623,0.00024097876888627698,0.2164962594945043,0.2164962594945043,2.395644139559592e-14,0.0,0,0,0.0,-1.451884255566332,12225251.515857799,2.4090779268483852e-14,2.4090779268483852e-14,optimal,7.0,5.5675312612566264e-14,-1.6840262242930272e-07,-1.6840267810461534e-07,3.4465200406986133e-16,1.7734927970981127e-13,1.0,1.0,0.0
2392,238.41323590278625,40000009.55174623,0.0007272169306774389,0.6871188705935357,0.6871188705931445,7.333024220407126e-07,0.0,0,0,0.0,-0.19766142829350794,12225251.515857799,0.00024896248707550117,0.00024896248707550117,unknown,14.0,9.211515148611326e-26,-8.205232835833923e-07,-8.205232835833922e-07,3.0423679807681803e-16,1.461596440968697e-11,0.0984770902183612,1.0,22.0
2393,238.5011866092682,40000009.55174617,0.00026018855963563076,0.2950249161788709,0.2950249161788709,3.2716766237406377e-14,0.0,0,0,0.0,-0.6024223081352135,12225251.515857799,3.634194098366885e-14,3.634194098366885e-14,optimal,7.0,7.60767441749767e-14,-1.2764658371695852e-07,-1.276466597937027e-07,2.203185829013432e-16,4.545407612641183e-13,0.81,1.0,2.0
2394,238.58914136886597,40000009.55174616,0.00048048689209023655,0.6400306844264263,0.6400306844125514,4.214348096980002e-06,0.0,0,0,0.0,0.3546762256951925,12225251.515857799,0.0002256455352562902,0.0002256455352562902,unknown,16.0,3.9653087566950186e-28,-4.278811320654897e-06,-4.278811320654897e-06,2.1923926936730952e-16,4.939246031014318e-11,0.011972515182562033,1.0,42.0
2395,238.67561841011047,40000009.55174609,0.0002807837009610107,0.09162412858963812,0.09162412858963812,2.5565496852992963e-14,0.0,0,0,0.0,0.1961319336178596,12225251.515857799,2.6032729323891033e-14,2.6032729323891033e-14,optimal,7.0,5.941917161155411e-14,-1.2693953550685502e-07,-1.2693959492602664e-07,2.7914434449832326e-16,3.3571737299424065e-13,0.9,1.0,1.0
2396,238.76206398010254,40000009.55174607,0.0004574507714420612,0.18820022888088223,0.18820022888088223,2.3305403130826218e-14,0.0,0,0,0.0,-0.37244896802655847,12225251.515857799,4.772645994389644e-14,4.772645994389644e-14,optimal,7.0,5.4208841353749953e-14,-4.0959645340741436e-08,-4.095969954958279e-08,2.257480388761167e-16,2.9572272646765694e-13,1.0,1.0,0.0
2397,238.87348556518555,40000009.55174604,0.0006412230346675539,0.25480311850605963,0.25480311850605963,2.6976182125882522e-20,0.0,0,0,0.0,1.2796678920320101,12225251.515857799,1.0270683130553626e-19,1.0270683130553626e-19,optimal,10.0,6.286501674212143e-20,-6.826818414828016e-08,-6.826818414834303e-08,3.5848301572637983e-16,8.472039244353573e-13,0.7290000000000001,1.0,3.0
2398,238.96157383918762,40000009.551746026,0.00033145194728387024,0.34444956948548877,0.3444495694820047,1.5492403165352834e-06,0.0,0,0,0.0,-0.997507911632933,12225251.515857799,8.181095997256153e-05,8.181095997256153e-05,unknown,17.0,6.258771628926437e-29,-1.598800476410503e-06,-1.598800476410503e-06,1.667105395153503e-16,2.335616267168687e-10,0.00785516721127895,1.0,46.0
2399,239.04779028892517,40000009.551745996,0.00016626313030033545,0.04098552872989119,0.04098552872989119,2.1374553089258862e-14,0.0,0,0,0.0,1.10582005839699,12225251.515857799,2.112849669111276e-14,2.112849669111276e-14,optimal,7.0,4.9674763352532e-14,-4.988728473510751e-08,-4.988733440987086e-08,3.7687201885039495e-16,4.4537338645786e-13,0.9,1.0,1.0
2400,239.13480472564697,40000009.551745996,1.929391395310287e-05,0.03404145571184695,0.03404145571184695,2.3020696510494838e-14,0.0,0,0,0.0,-0.22003930005009187,12225251.515857799,2.298984140031782e-14,2.298984140031782e-14,optimal,7.0,5.350168416553912e-14,-1.1104317797248195e-08,-1.110437129893236e-08,1.235839725317434e-16,9.818494028349759e-14,0.1853020188851842,1.0,16.0
