iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,maxabsLagmult
1001,217.6303150653839,40000010.717209674,7.322655460509806e-05,3.1408809355163347,3.1408809355163347,0.0,0.0,0,0,0.0,-4.7070058973871,-4587978.036924645,123.45679012345683,0.0
1002,217.79083847999573,40000010.71710588,4.020159863182637e-05,7.826034304475828,7.826034304475828,0.0,0.0,0,0,0.0,2.126912142613678,10153802.006366234,123.45679012345683,0.0
1003,217.94064331054688,40000010.716998026,4.133824373101834e-05,8.038897579259444,8.038897579259444,0.0,0.0,0,0,0.0,-6.044556111220682,-3572943.5230156993,123.45679012345683,0.0
1004,218.1484136581421,40000010.71685401,5.519935195358791e-05,8.320132938126376,8.320132938126376,0.0,0.0,0,0,0.0,-3.5784275256642757,-6035524.678624919,123.45679012345683,0.0
1005,218.4989778995514,40000010.71661697,9.049041498868196e-05,5.834892073294078,5.834892073294078,0.0,0.0,0,0,0.0,-4.9135451338483875,-4395816.418325547,123.45679012345683,0.0
1006,218.77900004386902,40000010.71643917,6.808846695292177e-05,5.615939188098977,5.615939188098977,0.0,0.0,0,0,0.0,-5.950573969552351,-3629914.5082430188,123.45679012345683,0.0
1007,219.05218720436096,40000010.71625747,6.940834202067899e-05,2.9687769599207936,2.9687769599207936,0.0,0.0,0,0,0.0,-3.9166745881575196,-5515166.269242958,123.45679012345683,0.0
1008,219.31897449493408,40000010.716042235,8.244827976449839e-05,2.789332142665942,2.789332142665942,0.0,0.0,0,0,0.0,-4.74634297874704,-4551367.5380410375,123.45679012345683,0.0
1009,219.3316888809204,40000010.71603428,3.5947951148070637e-06,8.270487598823307,8.270487598823307,0.0,0.0,0,0,0.0,0.08581861675212532,251721607.9781213,123.45679012345683,0.0
1010,219.3579020500183,40000010.71602101,5.0306593848504406e-06,7.941487434318425,7.941487434318425,0.0,0.0,0,0,0.0,-7.276812352860456,-2968674.331574311,123.45679012345683,0.0
1011,219.62259793281555,40000010.715819195,7.74620493757217e-05,8.85767834347505,8.85767834347505,0.0,0.0,0,0,0.0,-9.922208529009346,-2177301.2582101705,123.45679012345683,0.0
1012,219.76133394241333,40000010.71573318,3.285218087050203e-05,8.15179680918166,8.15179680918166,0.0,0.0,0,0,0.0,-2.2221297385923817,-9722269.98144829,123.45679012345683,0.0
1013,220.0349473953247,40000010.71554974,7.021426049148072e-05,7.603644031640052,7.603644031640052,0.0,0.0,0,0,0.0,-7.227790357465649,-2989183.666975079,123.45679012345683,0.0
1014,220.12975811958313,40000010.71548574,2.4562072666129535e-05,7.853510902686671,7.853510902686671,0.0,0.0,0,0,0.0,3.844775952485472,5619456.484250611,123.45679012345683,0.0
1015,220.20194363594055,40000010.71544261,1.6757387681039112e-05,9.302194429536662,9.302194429536662,0.0,0.0,0,0,0.0,4.848702980834042,4455995.11578208,123.45679012345683,0.0
1016,220.4832420349121,40000010.71525684,7.072680249972279e-05,5.720141803606973,5.720141803606973,0.0,0.0,0,0,0.0,1.9979325803998815,10814613.711250367,123.45679012345683,0.0
1017,220.7438862323761,40000010.71505569,7.748505388481765e-05,8.892856304579983,8.892856304579983,0.0,0.0,0,0,0.0,1.9022804091093746,11359019.16797239,123.45679012345683,0.0
1018,220.89621591567993,40000010.71494745,4.1343684610042824e-05,7.908813338300483,7.908813338300483,0.0,0.0,0,0,0.0,-4.376405774083254,-4937534.5634283805,123.45679012345683,0.0
1019,220.9125247001648,40000010.714935765,4.526569567929593e-06,7.940380904500658,7.940380904500658,0.0,0.0,0,0,0.0,-6.133508972475534,-3523059.2481567613,123.45679012345683,0.0
1020,221.18725156784058,40000010.71472967,7.865261580340742e-05,4.7383863896763785,4.7383863896763785,0.0,0.0,0,0,0.0,-0.7395283753614559,-29221199.404257882,123.45679012345683,0.0
1021,221.47675704956055,40000010.71455735,6.618575148139799e-05,6.232407011708619,6.232407011708619,0.0,0.0,0,0,0.0,-2.6141676588542344,-8266836.036867285,123.45679012345683,0.0
1022,221.5522665977478,40000010.714515515,1.6331067637656614e-05,8.530698025544625,8.530698025544625,0.0,0.0,0,0,0.0,-7.452707143779355,-2899770.4268579707,123.45679012345683,0.0
1023,221.63867282867432,40000010.71446737,1.8357335531979182e-05,7.86498245395958,7.86498245395958,0.0,0.0,0,0,0.0,-6.493083799836518,-3328374.890120599,123.45679012345683,0.0
1024,221.69078469276428,40000010.714442044,9.68234983533932e-06,7.735956779947026,7.735956779947026,0.0,0.0,0,0,0.0,-5.503749685113919,-3926697.935703731,123.45679012345683,0.0
1025,222.0981216430664,40000010.71424779,7.434319246126694e-05,6.701122222648963,6.701122222648963,0.0,0.0,0,0,0.0,-9.489039457858548,-2277645.9909227933,123.45679012345683,0.0
1026,222.3423273563385,40000010.71405292,7.483333333111355e-05,7.72271594878496,7.72271594878496,0.0,0.0,0,0,0.0,-9.079094602702503,-2380612.7314504227,123.45679012345683,0.0
1027,222.62639665603638,40000010.71388003,6.631209607623738e-05,7.944089009360629,7.944089009360629,0.0,0.0,0,0,0.0,-0.6438086019086893,-33573331.11879193,123.45679012345683,0.0
1028,222.90791082382202,40000010.71361099,0.00010282314009805573,5.116190587358965,5.116190587358965,0.0,0.0,0,0,0.0,0.5529939029419358,39089632.428427525,123.45679012345683,0.0
1029,223.18375825881958,40000010.71343113,6.88150144318401e-05,2.631918419160273,2.631918419160273,0.0,0.0,0,0,0.0,-1.8417718925564757,-11737268.031056251,123.45679012345683,0.0
1030,223.2268717288971,40000010.71339218,1.5837908614995503e-05,10.486113964317598,10.486113964317598,0.0,0.0,0,0,0.0,-3.1760617591820943,-6806416.50832094,123.45679012345683,0.0
1031,223.49219870567322,40000010.713193454,7.538323517409968e-05,3.8844235993364737,3.8844235993364737,0.0,0.0,0,0,0.0,-0.13799416224689684,-156664205.37412894,123.45679012345683,0.0
1032,223.75527715682983,40000010.71300838,7.20027871328914e-05,11.44584816943324,11.44584816943324,0.0,0.0,0,0,0.0,-5.978001990185101,-3616562.6884248345,123.45679012345683,0.0
1033,224.02481603622437,40000010.71284932,5.989694450272864e-05,2.768479997504402,2.768479997504402,0.0,0.0,0,0,0.0,-1.9492995790357297,-11091535.983266111,123.45679012345683,0.0
1034,224.30175614356995,40000010.71266481,7.090036386193341e-05,4.715935995074499,4.715935995074499,0.0,0.0,0,0,0.0,-0.4309583288610333,-50171405.544890985,123.45679012345683,0.0
1035,224.5130479335785,40000010.71251315,5.857636231295272e-05,8.237709112903861,8.237709112903861,0.0,0.0,0,0,0.0,-3.009855608799863,-7183953.20394149,123.45679012345683,0.0
1036,224.52368712425232,40000010.712508686,1.7325123287807577e-06,8.430440603977097,8.430440603977097,0.0,0.0,0,0,0.0,-2.3333619524185862,-9266754.799346056,123.45679012345683,0.0
1037,224.78766131401062,40000010.71235091,6.0318715190551164e-05,6.917701090763714,6.917701090763714,0.0,0.0,0,0,0.0,-1.0382762964353156,-20826440.54916638,123.45679012345683,0.0
1038,225.01448726654053,40000010.71224544,4.070350579225856e-05,8.678677577560807,8.678677577560807,0.0,0.0,0,0,0.0,1.8178335378253687,11895594.46093555,123.45679012345683,0.0
1039,225.04073667526245,40000010.71222406,8.153985662661089e-06,8.229564183131792,8.229564183131792,0.0,0.0,0,0,0.0,6.150388653929197,3515928.693948701,123.45679012345683,0.0
1040,225.30260133743286,40000010.71202479,7.619922486850444e-05,6.106429557189565,6.106429557189565,0.0,0.0,0,0,0.0,6.304065713258666,3430400.812312466,123.45679012345683,0.0
1041,225.61627745628357,40000010.71183823,7.260708801277536e-05,12.347309326929002,12.347309326929002,0.0,0.0,0,0,0.0,-4.61640537976498,-4684720.242902703,123.45679012345683,0.0
1042,225.8778636455536,40000010.71163622,7.625284256085221e-05,3.578271392760237,3.578271392760237,0.0,0.0,0,0,0.0,-6.752004569715192,-3203153.998310936,123.45679012345683,0.0
1043,226.13985443115234,40000010.71143938,7.562308771248272e-05,4.836160411926941,4.836160411926941,0.0,0.0,0,0,0.0,-3.2011326560846807,-6756624.377107885,123.45679012345683,0.0
1044,226.40044045448303,40000010.71123543,7.825974100938563e-05,4.869566563680795,4.869566563680795,0.0,0.0,0,0,0.0,-6.810135604031572,-3176152.2126228097,123.45679012345683,0.0
1045,226.48709273338318,40000010.711180344,2.1494866915679228e-05,7.952490653562451,7.952490653562451,0.0,0.0,0,0,0.0,-4.0528902290170326,-5337017.628912203,123.45679012345683,0.0
1046,226.7488510608673,40000010.71098946,7.312005721042064e-05,7.096839420035429,7.096839420035429,0.0,0.0,0,0,0.0,-2.481176012613264,-8718225.493869131,123.45679012345683,0.0
1047,227.01042413711548,40000010.710778534,8.056731416507484e-05,2.609664058113473,2.609664058113473,0.0,0.0,0,0,0.0,4.682374583203183,4620018.061630247,123.45679012345683,0.0
1048,227.19222450256348,40000010.7105065,0.00010618081280410789,14.324778412762628,14.324778412762628,0.0,0.0,0,0,0.0,-0.14202262417794298,-152329613.09946835,123.45679012345683,0.0
1049,227.45467352867126,40000010.71031147,7.34165891567434e-05,6.496422008764958,6.496422008764958,0.0,0.0,0,0,0.0,2.7374557289819172,7903450.092055211,123.45679012345683,0.0
1050,227.61701655387878,40000010.7102111,3.869197479410491e-05,7.8047097132341605,7.8047097132341605,0.0,0.0,0,0,0.0,-1.05301975995661,-20546554.702471964,123.45679012345683,0.0
1051,227.8781237602234,40000010.710013635,7.5472963413977e-05,4.739656435925154,4.739656435925154,0.0,0.0,0,0,0.0,-2.6861636914934746,-8055005.242998056,123.45679012345683,0.0
1052,228.15917706489563,40000010.709825724,7.204869232185638e-05,3.6178366150547534,3.6178366150547534,0.0,0.0,0,0,0.0,0.7823832726067171,27656709.929820232,123.45679012345683,0.0
1053,228.24269676208496,40000010.70978089,1.763288473812907e-05,7.702178657643001,7.702178657643001,0.0,0.0,0,0,0.0,2.9429467568118124,7352633.502471899,123.45679012345683,0.0
1054,228.50600457191467,40000010.7095814,7.667267061887178e-05,8.295184174356475,8.295184174356475,0.0,0.0,0,0,0.0,-7.245111092457239,-2986781.6740990756,123.45679012345683,0.0
1055,228.54004669189453,40000010.70956181,7.494484174315929e-06,7.906925410877257,7.906925410877257,0.0,0.0,0,0,0.0,2.342650771969341,9237263.5703389,123.45679012345683,0.0
1056,228.80275678634644,40000010.7093818,6.8668730300971e-05,3.421450778071702,3.421450778071702,0.0,0.0,0,0,0.0,-3.928286974446521,-5508944.391643941,123.45679012345683,0.0
1057,229.06598329544067,40000010.709142074,9.215672506798138e-05,4.969549300418031,4.969549300418031,0.0,0.0,0,0,0.0,-0.7036230445873266,-30758072.69997245,123.45679012345683,0.0
1058,229.21213936805725,40000010.70903289,4.226392526608808e-05,7.878029194542549,7.878029194542549,0.0,0.0,0,0,0.0,0.8256172688054351,26213989.789946772,123.45679012345683,0.0
1059,229.31115698814392,40000010.708953336,3.0572084580278977e-05,8.018625474918007,8.018625474918007,0.0,0.0,0,0,0.0,-5.674530466322648,-3814093.914753113,123.45679012345683,0.0
1060,229.5743682384491,40000010.7087563,7.523271785080496e-05,3.705088619678244,3.705088619678244,0.0,0.0,0,0,0.0,-4.187026809762714,-5169377.023772248,123.45679012345683,0.0
1061,229.83741354942322,40000010.70857504,6.971866214283496e-05,5.098865260928755,5.098865260928755,0.0,0.0,0,0,0.0,-6.585509362666587,-3286817.3506436306,123.45679012345683,0.0
1062,230.10024285316467,40000010.70836334,8.137631092607983e-05,5.771219553448655,5.771219553448655,0.0,0.0,0,0,0.0,-0.8424525510444765,-25694729.77657334,123.45679012345683,0.0
1063,230.36262249946594,40000010.70813623,8.713722820093099e-05,4.739017423199624,4.739017423199624,0.0,0.0,0,0,0.0,-2.0063342485108886,-10789773.552058598,123.45679012345683,0.0
1064,230.40323305130005,40000010.70811293,9.416519975139703e-06,8.548774813655418,8.548774813655418,0.0,0.0,0,0,0.0,2.9051368437493266,7451640.247279257,123.45679012345683,0.0
1065,230.66478300094604,40000010.7079121,7.678659743669508e-05,5.802618395306148,5.802618395306148,0.0,0.0,0,0,0.0,0.31449492856963623,68837973.91209446,123.45679012345683,0.0
1066,230.66944122314453,40000010.70791134,5.672236177526274e-07,7.91104510190191,7.91104510190191,0.0,0.0,0,0,0.0,-3.7771703642201455,-5731592.383536768,123.45679012345683,0.0
1067,230.93095064163208,40000010.70767566,9.025668149308488e-05,5.399270507209004,5.399270507209004,0.0,0.0,0,0,0.0,-2.804692932090002,-7719404.013060104,123.45679012345683,0.0
1068,231.19271612167358,40000010.70748044,7.521800645187821e-05,7.374333237642697,7.374333237642697,0.0,0.0,0,0,0.0,-1.299195371358295,-16665456.704613356,123.45679012345683,0.0
1069,231.455579996109,40000010.70725191,8.755057650154477e-05,4.8521828973373635,4.8521828973373635,0.0,0.0,0,0,0.0,2.728679929012258,7935338.6435699025,123.45679012345683,0.0
1070,231.47996139526367,40000010.7072408,4.801643417396737e-06,9.046531569680111,9.046531569680111,0.0,0.0,0,0,0.0,0.3492918630334915,61991349.43554917,123.45679012345683,0.0
1071,231.7418668270111,40000010.70701071,8.813494571140119e-05,6.970068325408989,6.970068325408989,0.0,0.0,0,0,0.0,1.1916665074849593,18171527.457930084,123.45679012345683,0.0
1072,231.95871305465698,40000010.70685931,5.830134494800692e-05,7.934793426892438,7.934793426892438,0.0,0.0,0,0,0.0,-1.93647486173595,-11182833.618565273,123.45679012345683,0.0
1073,232.21968173980713,40000010.7066909,6.436044918574822e-05,4.634038186096834,4.634038186096834,0.0,0.0,0,0,0.0,-6.345128991036926,-3413049.863621073,123.45679012345683,0.0
1074,232.41843557357788,40000010.706561066,5.023685560053955e-05,7.731533001430226,7.731533001430226,0.0,0.0,0,0,0.0,5.179584586945446,4181221.7436177395,123.45679012345683,0.0
1075,232.67984700202942,40000010.7063836,6.777417354809165e-05,3.1675017084625576,3.1675017084625576,0.0,0.0,0,0,0.0,-2.126512955950145,-10184759.423089707,123.45679012345683,0.0
1076,232.9428596496582,40000010.70613453,9.580696813148593e-05,4.254684937693387,4.254684937693387,0.0,0.0,0,0,0.0,-0.12524199213354117,-172940920.05150527,123.45679012345683,0.0
1077,233.11012959480286,40000010.70601326,4.697870351864429e-05,7.747884216627199,7.747884216627199,0.0,0.0,0,0,0.0,-1.936207212004892,-11186904.352194723,123.45679012345683,0.0
1078,233.17643332481384,40000010.70596891,1.7204453781900192e-05,8.751817649535255,8.751817649535255,0.0,0.0,0,0,0.0,2.332679106060084,9285641.047335502,123.45679012345683,0.0
1079,233.43737196922302,40000010.70578758,6.929333807602407e-05,5.579306912324276,5.579306912324276,0.0,0.0,0,0,0.0,-3.4286498242836383,-6317782.716208735,123.45679012345683,0.0
1080,233.6354842185974,40000010.70564546,5.503403320920122e-05,8.70350814263554,8.70350814263554,0.0,0.0,0,0,0.0,-0.6094474400099194,-35544155.58966444,123.45679012345683,0.0
1081,233.896728515625,40000010.705447055,7.64163146591994e-05,9.408492189111485,9.408492189111485,0.0,0.0,0,0,0.0,3.3859365002959554,6398063.073831789,123.45679012345683,0.0
1082,234.1584575176239,40000010.7052811,6.322488066438299e-05,4.987883528318203,4.987883528318203,0.0,0.0,0,0,0.0,-2.860345617954167,-7574045.807628076,123.45679012345683,0.0
1083,234.4195683002472,40000010.705098405,7.019422233470834e-05,4.058631785145285,4.058631785145285,0.0,0.0,0,0,0.0,-4.236293740813815,-5114244.938228464,123.45679012345683,0.0
1084,234.6828191280365,40000010.70492411,6.72109752219057e-05,6.171308471918858,6.171308471918858,0.0,0.0,0,0,0.0,-4.418654285740939,-4903403.870989156,123.45679012345683,0.0
1085,234.94480276107788,40000010.70472665,7.587135295067848e-05,5.601759271889888,5.601759271889888,0.0,0.0,0,0,0.0,-1.5360211417396636,-14106315.289217478,123.45679012345683,0.0
1086,235.20718240737915,40000010.70443857,0.00011068175499351633,4.370162516495615,4.370162516495615,0.0,0.0,0,0,0.0,-1.15297728005921,-18794177.640388526,123.45679012345683,0.0
1087,235.4683599472046,40000010.70427125,6.436136343360015e-05,4.362268193178509,4.362268193178509,0.0,0.0,0,0,0.0,-1.93844309732298,-11179190.895526243,123.45679012345683,0.0
1088,235.7295117378235,40000010.70410109,6.643842432559655e-05,11.45294357399038,11.45294357399038,0.0,0.0,0,0,0.0,3.6562626187879492,5927154.829114597,123.45679012345683,0.0
1089,235.9895040988922,40000010.70390253,7.538222190029444e-05,4.38830715812808,4.38830715812808,0.0,0.0,0,0,0.0,-4.887299681929136,-4434424.8466128325,123.45679012345683,0.0
1090,236.25180435180664,40000010.703711346,7.380540176940971e-05,6.806338757201084,6.806338757201084,0.0,0.0,0,0,0.0,-2.2720059950493567,-9539351.41288756,123.45679012345683,0.0
1091,236.51201796531677,40000010.703507066,7.853487759567882e-05,6.511916306013482,6.511916306013482,0.0,0.0,0,0,0.0,-5.484095614683752,-3952274.7065738365,123.45679012345683,0.0
1092,236.59867882728577,40000010.70344369,2.4561466969201193e-05,7.733177858945245,7.733177858945245,0.0,0.0,0,0,0.0,-0.9661031493366204,-22435511.26241352,123.45679012345683,0.0
1093,236.86020874977112,40000010.70318493,9.947639556122364e-05,7.153375742808962,7.153375742808962,0.0,0.0,0,0,0.0,0.81097012796296,26729110.957404982,123.45679012345683,0.0
1094,237.12208604812622,40000010.70301254,6.629184306176303e-05,6.7212861858098965,6.7212861858098965,0.0,0.0,0,0,0.0,-2.1042579619249957,-10301738.719467392,123.45679012345683,0.0
1095,237.38461828231812,40000010.702831134,6.996143741464318e-05,7.921731870205273,7.921731870205273,0.0,0.0,0,0,0.0,-1.285697400305245,-16861327.08696238,123.45679012345683,0.0
1096,237.6455819606781,40000010.70265342,6.804632840665452e-05,5.067748351085059,5.067748351085059,0.0,0.0,0,0,0.0,-2.6894874908444337,-8060859.010481388,123.45679012345683,0.0
1097,237.90872311592102,40000010.702468805,7.106608269663232e-05,5.228013546156035,5.228013546156035,0.0,0.0,0,0,0.0,3.6555255450979334,5930927.649907044,123.45679012345683,0.0
1098,238.01158261299133,40000010.70240185,2.6103729819182692e-05,8.014168671395847,8.014168671395847,0.0,0.0,0,0,0.0,-0.8876554227499651,-24425077.45296381,123.45679012345683,0.0
1099,238.2738857269287,40000010.702216394,7.102987167530389e-05,4.978323131590587,4.978323131590587,0.0,0.0,0,0,0.0,-4.407591083600678,-4919267.81824976,123.45679012345683,0.0
1100,238.5351300239563,40000010.70199005,8.6961723904877e-05,2.5986235097098116,2.5986235097098116,0.0,0.0,0,0,0.0,-4.485895452810171,-4833688.073221825,123.45679012345683,0.0
1101,238.7976372241974,40000010.701180525,0.0003117159950442475,3.7469082048331037,3.7469082048331037,0.0,0.0,0,0,0.0,-2.317990896760438,-9356427.971361686,123.45679012345683,0.0
1102,238.90820813179016,40000010.7010853,3.786146668684882e-05,12.179096112360726,12.179096112360726,0.0,0.0,0,0,0.0,1.5682342356752188,13829999.983857796,123.45679012345683,0.0
1103,239.17076635360718,40000010.700864114,8.433607295394067e-05,7.358086088422558,7.358086088422558,0.0,0.0,0,0,0.0,-2.9457125933045254,-7363229.914772357,123.45679012345683,0.0
