iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
1544,115.60823225975037,40000009.54755332,3.332000937312528e-08,0.04182415502531594,0.04182415502531594,2.0507919751538288e-14,0.0,0,0,0.0,-0.08752474639515766,-457013642.8641418,12234317.153595852,2.0236901062674895e-14,2.0236901062674895e-14,optimal,7.0,4.768159831721586e-14,-4.296134782280515e-09,-4.296182463878832e-09,2.7743039621595274e-16,6.356096288825804e-14,2.5e-323,0.0,10000.0
1545,115.65051507949829,40000009.54755332,6.937557544269261e-05,0.020794510668304823,0.020794510668304823,2.1953329872939658e-14,0.0,0,0,0.0,-0.28546646712428847,-140121540.14168444,12234317.153595852,2.1987987896735888e-14,2.1987987896735888e-14,optimal,7.0,5.1042742993297706e-14,-4.121646408467528e-09,-4.121697451210522e-09,2.958113954419771e-16,5.92674822434505e-14,0.81,1.0,2.0
1546,115.69601774215698,40000009.54755332,0.00047983773592025707,0.28590516157831725,0.28590516157831725,0.0,0.0,0,0,0.0,-0.23371628822485013,-171147686.55823115,12234317.153595852,2.3364016839801604e-198,2.3364016839801604e-198,unknown,100.0,2.634590928551726e-199,-1.967122267564326e-08,-1.967122267564326e-08,1.230926321568347e-16,6.587679683815728e-12,0.1500946352969992,1.0,18.0
1547,115.73875164985657,40000009.54755332,0.00046025418984371616,0.40873108052637747,0.40873108052079193,2.1368021606005513e-06,0.0,0,0,0.0,0.15315948450702266,261165689.87977618,12234317.153595852,0.00040550054865976556,0.00040550054865976556,unknown,15.0,2.0362247679736018e-27,-2.2224159911075073e-06,-2.2224159911075073e-06,1.2126153769349517e-16,3.081551599438316e-11,0.03433683820292516,1.0,32.0
1548,115.78170490264893,40000009.5475533,0.00036982790150089497,0.4443216181654403,0.44432161814283483,4.481987747287977e-06,0.0,0,0,0.0,0.7849491527066506,50958718.18970568,12234317.153595852,0.0002556711262765232,0.0002556711262765232,unknown,15.0,1.4334649145775177e-26,-4.592952965746514e-06,-4.592952965746515e-06,2.3513830715404704e-16,1.0531394748775848e-10,0.007069650490151055,1.0,47.0
1549,116.04637622833252,40000009.54755335,6.143906154658885e-08,0.4443043686548863,0.44430436865181705,1.6514733754881115e-06,0.0,0,0,0.0,-0.9625416254111541,-41556645.68631678,12234317.153595852,0.0003062568730834205,0.0003062568730834205,unknown,14.0,2.1564351416708077e-25,-1.678022479859295e-06,-1.678022479859295e-06,1.9693572807363195e-16,2.9055052148929366e-11,2.5e-323,0.0,10000.0
1550,116.08920621871948,40000009.547553346,0.000683338085446091,0.6487081092332786,0.6487081092314033,1.5598317607287508e-06,0.0,0,0,0.0,-1.0896309730941849,-36709677.99492301,12234317.153595852,0.000305235585927382,0.000305235585927382,unknown,14.0,2.143661630639657e-25,-1.672989192382513e-06,-1.672989192382513e-06,2.099106652423783e-16,3.234775568871937e-11,0.0523347633027361,1.0,28.0
1551,116.15555119514465,40000009.547553286,0.00019629381790302363,0.06051260777056109,0.06051260777056109,2.3479699911655122e-14,0.0,0,0,0.0,-0.3677623267851863,-108765903.60070448,12234317.153595852,2.39033217209088e-14,2.39033217209088e-14,optimal,7.0,5.45912344660932e-14,-7.12065600852796e-08,-7.120661467651406e-08,1.393653066700121e-16,3.3163275789090944e-13,0.9,1.0,1.0
1552,116.19987368583679,40000009.547553256,0.0001853802171405864,0.05832667311870326,0.05832667311870326,2.4189951689337972e-14,0.0,0,0,0.0,-0.310249026786887,-128928695.7337966,12234317.153595852,2.4854150437108232e-14,2.4854150437108232e-14,optimal,7.0,5.624342772434272e-14,-1.5199233357890158e-08,-1.5199289601317883e-08,2.1037713185542087e-16,2.6218459153071645e-13,1.0,1.0,0.0
1553,116.24543905258179,40000009.54755325,0.0005039715255903268,0.19205608972880311,0.19205608972693813,8.463770218009761e-07,0.0,0,0,0.0,0.44577682797297447,89731003.78415771,12234317.153595852,4.841811870980274e-05,4.841811870980274e-05,unknown,17.0,2.859129725633955e-29,-8.595154815859726e-07,-8.595154815859726e-07,1.7822455728905288e-16,4.513369339172652e-11,0.011972515182562033,1.0,42.0
1554,116.29060053825378,40000009.54755325,6.621868809947112e-06,0.18473906062586992,0.18473906062586992,2.067275475449182e-14,0.0,0,0,0.0,-0.06570348912256656,-608795706.9418436,12234317.153595852,2.1243765400532434e-14,2.1243765400532434e-14,optimal,7.0,4.806497741319737e-14,-4.49265682083714e-08,-4.4926616273348814e-08,1.5501025419574973e-16,1.2243074002837628e-13,0.03815204244769462,1.0,31.0
1555,116.56349873542786,40000009.54755329,3.650024149988857e-08,0.18469635944583093,0.1846963594435128,9.253710211390995e-07,0.0,0,0,0.0,0.1005983697731638,397620774.6410481,12234317.153595852,0.00017006481398047142,0.00017006481398047142,unknown,14.0,2.434288575231246e-25,-9.575245604543047e-07,-9.575245604543047e-07,5.68413796776073e-17,1.932455052738011e-11,2.5e-323,0.0,10000.0
1556,116.60562586784363,40000009.54755326,7.748378296112386e-05,0.07554935074105795,0.07554935074105795,2.0588585889665827e-14,0.0,0,0,0.0,0.875881860822195,45668260.23566041,12234317.153595852,2.0948027196985315e-14,2.0948027196985315e-14,optimal,7.0,4.786938192449492e-14,-3.2990613828340015e-08,-3.299066169772194e-08,1.3467960876063416e-16,1.5181586601007907e-13,0.5904900000000002,1.0,5.0
1557,116.64758062362671,40000009.54755325,8.013096627579314e-05,0.008138151527662636,0.008138151527662636,2.0738153621124764e-14,0.0,0,0,0.0,-0.47059137735655954,-84999438.70869519,12234317.153595852,2.165434331834888e-14,2.165434331834888e-14,optimal,7.0,4.821734121684194e-14,-8.354241118229991e-09,-8.354289335571208e-09,2.6601115555674805e-16,1.476049294039456e-13,0.9,1.0,1.0
1558,116.68917918205261,40000009.547553234,0.00017665601564061548,0.037363013331348165,0.037363013331348165,2.1608994253317966e-14,0.0,0,0,0.0,0.0425230260878602,940666869.7382869,12234317.153595852,2.5499174053291087e-14,2.5499174053291087e-14,optimal,7.0,5.024411748278323e-14,-1.2487556443377594e-08,-1.2487606687495077e-08,1.9956293995184674e-16,2.0819545445614748e-13,0.9,1.0,1.0
1559,116.73080778121948,40000009.54755322,0.00010465557485394488,0.02464187177481984,0.02464187177481984,2.1009875750394537e-14,0.0,0,0,0.0,0.5609104425009416,71312632.8660776,12234317.153595852,2.2867735441413817e-14,2.2867735441413817e-14,optimal,7.0,4.8849326905831695e-14,-7.766495979843057e-09,-7.766544829169963e-09,2.253777704382436e-16,1.1877457109462739e-13,0.9,1.0,1.0
1560,116.77379322052002,40000009.54755319,0.00029936958772654236,0.07652757795821682,0.07652757795734541,3.652042316280848e-07,0.0,0,0,0.0,-1.1670442110736832,-34274625.69136093,12234317.153595852,7.057792903046242e-05,7.057792903046242e-05,unknown,15.0,1.0316711586202776e-27,-3.736855222077757e-07,-3.7368552220777566e-07,1.8194336229294037e-16,4.114663283205416e-11,0.0225283995449392,1.0,36.0
1561,117.03951525688171,40000009.54755324,3.650024149988857e-08,0.07653498608316073,0.0765349860773022,9.46975554556039e-07,0.0,0,0,0.0,-0.3108063238860091,-128697519.95467223,12234317.153595852,5.334594578156464e-05,5.334594578156464e-05,unknown,16.0,2.918957497510571e-27,-9.611322568566168e-07,-9.611322568566168e-07,2.086714335612802e-16,2.6746633382035582e-11,2.5e-323,0.0,10000.0
1562,117.10721278190613,40000009.54755323,0.0003544494394988988,0.1682843009765361,0.16828430095878572,2.444221761113386e-06,0.0,0,0,0.0,-0.6342856019872101,-63063079.89277684,12234317.153595852,0.00013867055392063866,0.00013867055392063866,unknown,15.0,1.0905775640688899e-26,-3.5575717417163674e-06,-3.5575717417163674e-06,1.8395310232183408e-16,2.699889158040943e-11,0.007069650490151055,1.0,47.0
1563,117.14920926094055,40000009.54755322,4.4054171077691756e-05,0.045098367873052166,0.045098367873052166,2.08019271459971e-14,0.0,0,0,0.0,-0.006986631671893863,-5725219949.062742,12234317.153595852,2.052455018521976e-14,2.052455018521976e-14,optimal,7.0,4.836518085099113e-14,-1.2115523126590881e-08,-1.2115571491771733e-08,1.3145544962379914e-16,5.1485814684544154e-14,0.7290000000000001,1.0,3.0
1564,117.1991400718689,40000009.54755322,0.000122125533671939,0.07629799454847995,0.07629799454706815,4.641506144176336e-07,0.0,0,0,0.0,1.1618781345853573,34427020.59817338,12234317.153595852,8.814529344002402e-05,8.814529344002402e-05,unknown,14.0,1.3532170915504314e-25,-4.6994953211213196e-07,-4.699495321121319e-07,1.9669544872784913e-16,8.261001364987991e-12,0.008727963568087723,1.0,45.0
1565,117.2528350353241,40000009.54755321,4.8710476007812796e-05,0.02585161816301818,0.02585161816301818,2.068786319631746e-14,0.0,0,0,0.0,0.53039193502362,75415934.5736498,12234317.153595852,2.1504784338173557e-14,2.1504784338173557e-14,optimal,7.0,4.8100270050204314e-14,-7.733245810449086e-09,-7.733293910719136e-09,4.153457841395801e-16,2.5101348606881548e-14,0.5904900000000002,1.0,5.0
1566,117.30004358291626,40000009.54755321,0.00045092230336397747,0.21019189586086268,0.21019189586081177,1.4627790296151988e-07,0.0,0,0,0.0,0.12249955408045532,326531821.02685773,12234317.153595852,2.895954996143189e-05,2.895954996143189e-05,unknown,15.0,2.219726073680796e-28,-1.5293100549427694e-07,-1.5293100549427697e-07,1.3964036119296873e-16,9.026857686024856e-11,0.03815204244769462,1.0,31.0
1567,117.34301328659058,40000009.54755319,0.00026805635503083743,0.03786641504120739,0.03786641504120739,2.616006728801642e-14,0.0,0,0,0.0,0.9764555456903048,40964488.11209949,12234317.153595852,2.7386420743979763e-14,2.7386420743979763e-14,optimal,7.0,6.082638630822195e-14,-2.5404547889600306e-08,-2.5404608715986613e-08,2.6833530294441593e-16,6.363856596284207e-13,0.9,1.0,1.0
1568,117.3919403553009,40000009.54755317,0.00013876487289528789,0.039837729353379106,0.039837729353379106,2.426866821441301e-14,0.0,0,0,0.0,0.796003884865997,50251014.1805923,12234317.153595852,2.4959470228565173e-14,2.4959470228565173e-14,optimal,7.0,5.642648492815191e-14,-2.1461494942986485e-08,-2.1461551369471414e-08,3.621867207626865e-16,1.0133473186903773e-13,0.7290000000000001,1.0,3.0
1569,117.43536829948425,40000009.54755317,2.8032668652941713e-05,0.02937415114480736,0.02937415114480736,2.215296537507192e-14,0.0,0,0,0.0,-0.7525779318411877,-53150645.226933256,12234317.153595852,2.224899605144018e-14,2.224899605144018e-14,optimal,7.0,5.1507030757049576e-14,-5.7661037168302975e-09,-5.766155223861055e-09,3.0517362980979826e-16,7.074839358560001e-14,0.28242953648100017,1.0,12.0
1570,117.48077058792114,40000009.54755315,0.0002598367468399604,0.07994726935166008,0.07994726932720639,1.9773748954444124e-06,0.0,0,0,0.0,-0.06106975011504451,-654988795.6739573,12234317.153595852,0.00011245905303064281,0.00011245905303064281,unknown,15.0,3.032595845925909e-25,-1.9937267818988613e-06,-1.9937267818988613e-06,1.0161104643745062e-16,2.0262649681109832e-11,0.00636268544113595,1.0,48.0
1571,117.76051807403564,40000009.5475532,4.470348358154297e-08,0.0799522041688868,0.0799522041688868,2.0634396470502967e-14,0.0,0,0,0.0,-0.44678863814045516,-89527799.05682662,12234317.153595852,2.12018110747716e-14,2.12018110747716e-14,optimal,7.0,4.7975939592488864e-14,-1.253803211210071e-08,-1.2538080088040302e-08,1.752389931610785e-16,1.5177987267307032e-13,2.5e-323,0.0,10000.0
1572,117.80662679672241,40000009.54755317,6.288790888513616e-05,0.025825461860752182,0.025825461860752182,2.0808519982766683e-14,0.0,0,0,0.0,-0.384509061184609,-104028761.44022508,12234317.153595852,2.2005882748845042e-14,2.2005882748845042e-14,optimal,7.0,4.83814463102553e-14,-1.050457606087247e-08,-1.050462444231878e-08,2.920620073288743e-16,3.771698468584678e-14,0.6561000000000001,1.0,4.0
1573,117.88387632369995,40000009.54755316,0.00040721700752579805,0.11079901132234014,0.11079901132234014,3.0056386156955596e-38,0.0,0,0,0.0,-0.9809268192623584,-40777765.10393551,12234317.153595852,7.876126700729452e-38,7.876126700729452e-38,optimal,19.0,7.002663629685265e-38,-2.990848692369098e-08,-2.990848692369098e-08,2.468559609690289e-16,8.470674045365074e-13,0.38742048900000015,1.0,9.0
1574,117.9305374622345,40000009.54755316,3.39191247387501e-05,0.11135971708139514,0.11135971707219165,1.4317104869156523e-06,0.0,0,0,0.0,0.9613580479742324,41607808.20589844,12234317.153595852,8.069013223183566e-05,8.069013223183566e-05,unknown,16.0,3.586677118521567e-27,-1.443028239485796e-06,-1.4430282394857959e-06,1.4574614401137768e-16,2.923932164027061e-11,0.0008595044557171439,1.0,67.0
1575,117.97804474830627,40000009.54755316,7.43586786380597e-05,0.08870097112497619,0.08870097112497619,2.995651600914343e-14,0.0,0,0,0.0,-0.4800622306212728,-83322539.7332943,12234317.153595852,3.31452856604659e-14,3.31452856604659e-14,optimal,7.0,6.969616419036835e-14,-1.702908023848719e-08,-1.702914993465138e-08,1.7957756411418572e-16,6.548890229539242e-13,0.1853020188851842,1.0,16.0
1576,118.02634119987488,40000009.54755316,4.714179879811124e-05,0.05175963321470035,0.05175963321470035,2.1296089648587646e-14,0.0,0,0,0.0,0.8089519190027664,49446699.17629934,12234317.153595852,2.1133846835211654e-14,2.1133846835211654e-14,optimal,7.0,4.951429242213616e-14,-1.1258569143284864e-08,-1.1258618657577287e-08,2.8069109130865657e-16,1.498442458724379e-13,0.43046721000000016,1.0,8.0
1577,118.07307505607605,40000009.54755315,0.00024348023572200988,0.08003799890308258,0.08003799889292042,1.275428803362732e-06,0.0,0,0,0.0,1.32583982701497,30169558.56081473,12234317.153595852,7.244101295990352e-05,7.244101295990352e-05,unknown,17.0,3.4548597967749606e-29,-1.284021261999664e-06,-1.284021261999664e-06,1.624670250250222e-16,8.198004211624369e-11,0.005726416897022355,1.0,49.0
1578,118.12199068069458,40000009.54755314,1.4850448203231182e-05,0.0801599389729614,0.0801599389714571,4.910909547254059e-07,0.0,0,0,0.0,0.8722448685447989,45858683.08199588,12234317.153595852,9.246447765066502e-05,9.246447765066502e-05,unknown,14.0,1.4221069676466163e-25,-5.009060577294377e-07,-5.009060577294377e-07,2.358151892753848e-16,2.7558249808198663e-11,0.0011790184577738598,1.0,64.0
1579,118.1735327243805,40000009.54755314,5.771194914292421e-08,0.0801846435404005,0.0801846435404005,2.107663825737516e-14,0.0,0,0,0.0,0.9373952976417995,42671434.86586191,12234317.153595852,2.0858566392602083e-14,2.0858566392602083e-14,optimal,7.0,4.900387820131163e-14,-7.664585241044803e-09,-7.664634244923003e-09,2.274186668853755e-16,4.487377011338319e-14,5.80298835530109e-09,1.0,180.0
1580,118.21906042098999,40000009.54755314,3.009960792129658e-06,0.07678131729020826,0.07678131729020826,2.0424003198754652e-14,0.0,0,0,0.0,-0.8328382957787058,-48028533.146506175,12234317.153595852,2.015477176934355e-14,2.015477176934355e-14,optimal,7.0,4.7486556200457145e-14,-8.905283859173319e-09,-8.90533134572952e-09,1.6652243900562648e-16,6.18513357380302e-14,0.042391158275216244,1.0,30.0
1581,118.26744437217712,40000009.54755313,5.505369067761687e-07,0.0767469049555097,0.07674690495301982,6.182079184668826e-07,0.0,0,0,0.0,0.24942406351290136,160369455.44946766,12234317.153595852,0.00011639629566317676,0.00011639629566317676,unknown,15.0,1.8656142157659536e-27,-6.268786189609852e-07,-6.268786189609851e-07,1.1740370008634476e-16,5.234020511514432e-11,3.6435389420559045e-05,1.0,97.0
1582,118.31672835350037,40000009.54755313,4.0004445076930794e-05,0.07829204062071038,0.07829204061723793,7.373805722957179e-07,0.0,0,0,0.0,-0.4713563915577523,-84861481.52376729,12234317.153595852,4.1910862761640515e-05,4.1910862761640515e-05,unknown,17.0,2.486131623554386e-29,-7.463978519565219e-07,-7.463978519565219e-07,1.6858799473617265e-16,8.533886403691375e-11,0.0010611166119964739,1.0,65.0
1583,118.36457848548889,40000009.54755313,4.3341635382917816e-07,0.07789932092102077,0.07789932092102077,2.0407479315875038e-14,0.0,0,0,0.0,-0.15537732119711256,-257437844.6389848,12234317.153595852,2.02223327038679e-14,2.02223327038679e-14,optimal,7.0,4.7448164556665307e-14,-9.821519855510433e-09,-9.82156730367499e-09,1.9609523939726381e-16,1.917856934252019e-13,0.00515377520732012,1.0,50.0
1584,118.66315841674805,40000009.54755316,5.1619136559035694e-08,0.07789932197442247,0.07789932197442247,2.1273284982766443e-14,0.0,0,0,0.0,0.2806341745216037,142534324.50583163,12234317.153595852,2.111240198149087e-14,2.111240198149087e-14,optimal,7.0,4.946110663567123e-14,-8.320210627740513e-09,-8.320260088847148e-09,3.327296577313734e-16,1.373487020376731e-13,2.5e-323,0.0,10000.0
1585,118.70602536201477,40000009.54755316,3.1699810073624204e-05,0.032164342709060934,0.032164342709060934,2.0473831568038585e-14,0.0,0,0,0.0,-0.8838080817973041,-45258697.19143179,12234317.153595852,2.0561916481673608e-14,2.0561916481673608e-14,optimal,7.0,4.7602553433277234e-14,-6.191105248254996e-09,-6.191152850808429e-09,1.8006954970402148e-16,5.495186066973227e-14,0.5904900000000002,1.0,5.0
1586,118.7503776550293,40000009.54755316,0.00011820985426111495,0.02693915228123831,0.02693915228123831,2.1153550528519242e-14,0.0,0,0,0.0,0.7047051355502767,56761331.27085904,12234317.153595852,2.3591618961567412e-14,2.3591618961567412e-14,optimal,7.0,4.9184562582529246e-14,-4.352517733968875e-09,-4.352566918531457e-09,4.516455776252513e-16,3.2046192764474434e-13,0.9,1.0,1.0
1587,118.79321765899658,40000009.54755314,2.998597954946108e-05,0.008400238303616714,0.008400238303616714,2.0621660921606672e-14,0.0,0,0,0.0,-0.28110991541075897,-142293105.75477934,12234317.153595852,2.1220658603250872e-14,2.1220658603250872e-14,optimal,7.0,4.794635320067756e-14,-1.2285958376070911e-09,-1.2286437839602919e-09,1.126206813391476e-16,5.716998675698874e-14,0.6561000000000001,1.0,4.0
1588,118.83801746368408,40000009.54755313,4.2929829033875437e-07,0.00839070803584562,0.008390708034992792,1.1963140573308815e-07,0.0,0,0,0.0,-0.845620442531423,-47302549.07797612,12234317.153595852,2.2718046675453824e-05,2.2718046675453824e-05,unknown,14.0,1.9105784457259e-26,-1.1985447434682853e-07,-1.1985447434682853e-07,1.161177452138816e-16,2.0502404727128864e-11,2.9512665430652825e-05,1.0,99.0
1589,118.88718581199646,40000009.54755313,5.7711949142924205e-08,0.008386693668100628,0.008386693666339862,1.7185455151506404e-07,0.0,0,0,0.0,0.008641003916032676,4629091796.987487,12234317.153595852,3.2635240729764913e-05,3.2635240729764913e-05,unknown,14.0,2.4766662942721305e-26,-1.7200536865050616e-07,-1.7200536865050616e-07,1.5705277229386153e-16,1.316612509952612e-11,5.714614078010846e-10,1.0,202.0
1590,118.9344654083252,40000009.547553115,3.26490630686835e-05,0.008457185220898538,0.008457185219739637,1.4000747920897013e-07,0.0,0,0,0.0,0.8111177966758265,49314666.129803255,12234317.153595852,2.6646586314664214e-05,2.6646586314664214e-05,unknown,15.0,2.2492968096715766e-28,-1.4049996046760314e-07,-1.4049996046760317e-07,6.520153957741609e-17,2.107923631342539e-11,0.0022185312344622636,1.0,58.0
